Path	Type	Offset	BitOffset	BitSize	Enum	Description
TimeToolDev.HW.Lane[3].GTH.TXDRVBIAS_P	<class 'pyrogue._Variable.RemoteVariable'>	0xa8	[0]	[4]	None	
TimeToolDev.HW.Lane[3].GTH.SATA_CPLL_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0xa8	[5]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.CPLL_REFCLK_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0xa8	[11]	[5]	{0: '2', 1: '3', 2: '4', 3: '5', 5: '6', 7: '10', 13: '12', 14: '16', 15: '20', 16: '1'}	
TimeToolDev.HW.Lane[3].GTH.CPLL_INIT_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0xac	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.A_RXPROGDIVRESET	<class 'pyrogue._Variable.RemoteVariable'>	0xb0	[0]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.A_TXPROGDIVRESET	<class 'pyrogue._Variable.RemoteVariable'>	0xb0	[1]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RX_DIVRESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0xb0	[2]	[5]	None	
TimeToolDev.HW.Lane[3].GTH.TX_DIVRESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0xb0	[7]	[5]	None	
TimeToolDev.HW.Lane[3].GTH.DEC_PCOMMA_DETECT	<class 'pyrogue._Variable.RemoteVariable'>	0xb0	[15]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXCDR_LOCK_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xb4	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXCFOK_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xb8	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H2_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0xbc	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H2_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xc0	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXCFOK_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0xc4	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXLPM_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0xc8	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXLPM_KH_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0xcc	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXLPM_KH_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xd0	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFELPM_KL_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0xd4	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFELPM_KL_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xd8	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXLPM_OS_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0xdc	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXLPM_OS_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xe0	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXLPM_GC_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0xe4	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.DMONITOR_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xe8	[8]	[8]	None	
TimeToolDev.HW.Lane[3].GTH.ES_PRESCALE	<class 'pyrogue._Variable.RemoteVariable'>	0xf0	[0]	[5]	None	
TimeToolDev.HW.Lane[3].GTH.ES_EYE_SCAN_EN	<class 'pyrogue._Variable.RemoteVariable'>	0xf0	[8]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_HB_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x33c	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_HA_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x338	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.CPLL_INIT_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x334	[8]	[8]	None	
TimeToolDev.HW.Lane[3].GTH.RX_DDI_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x334	[2]	[6]	None	
TimeToolDev.HW.Lane[3].GTH.DEC_VALID_COMMA_ONLY	<class 'pyrogue._Variable.RemoteVariable'>	0x334	[1]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.DEC_MCOMMA_DETECT	<class 'pyrogue._Variable.RemoteVariable'>	0x334	[0]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.CPLL_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x330	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.CPLL_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x32c	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.CHAN_BOND_SEQ_1_2	<class 'pyrogue._Variable.RemoteVariable'>	0x328	[0]	[10]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_HA_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x320	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H9_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x31c	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RX_PROGDIV_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x318	[0]	[16]	{0: '-', 32768: '0.0', 57744: '4.0', 49648: '5.0', 57728: '8.0', 57760: '10.0', 57730: '16.0', 49672: '16.5', 57762: '20.0', 57734: '32.0', 49800: '33.0', 57766: '40.0', 57742: '64.0', 50056: '66.0', 57743: '80.0', 57775: '100.0'}	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H9_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x314	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.PCIE_RXPCS_CFG_GEN3	<class 'pyrogue._Variable.RemoteVariable'>	0x310	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.PCIE_BUFG_DIV_CTRL	<class 'pyrogue._Variable.RemoteVariable'>	0x30c	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H8_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x308	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H8_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x304	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H7_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x300	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXPHBEACON_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x2fc	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXPHSLIP_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x2f8	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXPHSAMP_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x2f4	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.CPLL_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0x2f0	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.TXGBOX_FIFO_INIT_RD_ADDR	<class 'pyrogue._Variable.RemoteVariable'>	0x2ec	[9]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.TX_SAMPLE_PERIOD	<class 'pyrogue._Variable.RemoteVariable'>	0x2ec	[6]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.RXGBOX_FIFO_INIT_RD_ADDR	<class 'pyrogue._Variable.RemoteVariable'>	0x2ec	[3]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.RX_SAMPLE_PERIOD	<class 'pyrogue._Variable.RemoteVariable'>	0x2ec	[0]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.DDI_REALIGN_WAIT	<class 'pyrogue._Variable.RemoteVariable'>	0x2e8	[2]	[5]	None	
TimeToolDev.HW.Lane[3].GTH.DDI_CTRL	<class 'pyrogue._Variable.RemoteVariable'>	0x2e8	[0]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H7_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x2e4	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H6_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x2e0	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H6_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x2dc	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.TX_DCD_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x2d8	[10]	[6]	None	
TimeToolDev.HW.Lane[3].GTH.TX_DCD_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x2d8	[9]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TX_EML_PHI_TUNE	<class 'pyrogue._Variable.RemoteVariable'>	0x2d8	[8]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.CPLL_CFG3	<class 'pyrogue._Variable.RemoteVariable'>	0x2d8	[0]	[6]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H5_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x2d4	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.PROCESS_PAR	<class 'pyrogue._Variable.RemoteVariable'>	0x2d0	[13]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.TEMPERATUR_PAR	<class 'pyrogue._Variable.RemoteVariable'>	0x2d0	[8]	[4]	None	
TimeToolDev.HW.Lane[3].GTH.TX_MODE_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x2d0	[5]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.TX_SARC_LPBK_ENB	<class 'pyrogue._Variable.RemoteVariable'>	0x2d0	[4]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H5_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x2cc	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H4_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x2c8	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H4_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x2c4	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H3_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x2c0	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.DFE_D_X_REL_POS	<class 'pyrogue._Variable.RemoteVariable'>	0x2bc	[14]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.DFE_VCM_COMP_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x2bc	[14]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.GM_BIAS_SELECT	<class 'pyrogue._Variable.RemoteVariable'>	0x2bc	[13]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.EVODD_PHI_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x2bc	[0]	[11]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_H3_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x2b8	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.PLL_SEL_MODE_GEN3	<class 'pyrogue._Variable.RemoteVariable'>	0x2b4	[11]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.PLL_SEL_MODE_GEN12	<class 'pyrogue._Variable.RemoteVariable'>	0x2b4	[9]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.RATE_SW_USE_DRP	<class 'pyrogue._Variable.RemoteVariable'>	0x2b4	[8]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXPI_LPM	<class 'pyrogue._Variable.RemoteVariable'>	0x2b4	[3]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXPI_VREFSEL	<class 'pyrogue._Variable.RemoteVariable'>	0x2b4	[2]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RX_CLK_SLIP_OVRD	<class 'pyrogue._Variable.RemoteVariable'>	0x2b0	[3]	[5]	None	
TimeToolDev.HW.Lane[3].GTH.PCS_RSVD1	<class 'pyrogue._Variable.RemoteVariable'>	0x2b0	[0]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.PCIE_TXPMA_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x2ac	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.PCIE_TXPCS_CFG_GEN3	<class 'pyrogue._Variable.RemoteVariable'>	0x2a8	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.PCIE_RXPMA_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x2a4	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXCDR_CFG5	<class 'pyrogue._Variable.RemoteVariable'>	0x2a0	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXCDR_CFG5_GEN3	<class 'pyrogue._Variable.RemoteVariable'>	0x29c	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXCDR_CFG4_GEN3	<class 'pyrogue._Variable.RemoteVariable'>	0x298	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXCDR_CFG3_GEN3	<class 'pyrogue._Variable.RemoteVariable'>	0x294	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXCDR_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0x40	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXCDR_CFG2_GEN3	<class 'pyrogue._Variable.RemoteVariable'>	0x290	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXCDR_CFG1_GEN3	<class 'pyrogue._Variable.RemoteVariable'>	0x28c	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXCDR_CFG0_GEN3	<class 'pyrogue._Variable.RemoteVariable'>	0x288	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_GC_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0x284	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_GC_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x280	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_GC_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x27c	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_UT_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x278	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXPI_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[14]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.RXPI_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[12]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.RXPI_CFG3	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[10]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.RXPI_CFG4	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[9]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXPI_CFG5	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[8]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXPI_CFG6	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[5]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.RXPI_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x274	[3]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.TXPI_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x270	[11]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.TXPI_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x270	[9]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.TXPI_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0x270	[7]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.TXPI_CFG3	<class 'pyrogue._Variable.RemoteVariable'>	0x270	[6]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TXPI_CFG4	<class 'pyrogue._Variable.RemoteVariable'>	0x270	[5]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TXPI_CFG5	<class 'pyrogue._Variable.RemoteVariable'>	0x270	[2]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.RX_DFELPM_KLKH_AGC_STUP_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x26c	[15]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RX_DFELPM_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x26c	[11]	[4]	None	
TimeToolDev.HW.Lane[3].GTH.RX_DFELPM_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x26c	[10]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RX_DFE_KL_LPM_KH_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x26c	[8]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.RX_DFE_KL_LPM_KH_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x26c	[5]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.TXPI_PPM_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x268	[0]	[8]	None	
TimeToolDev.HW.Lane[3].GTH.GEARBOX_MODE	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[11]	[5]	None	
TimeToolDev.HW.Lane[3].GTH.TXPI_SYNFREQ_PPM	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[8]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.TXPI_PPMCLK_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[7]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TXPI_INVSTROBE_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[6]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TXPI_GRAY_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[5]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TXPI_LPM	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[3]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TXPI_VREFSEL	<class 'pyrogue._Variable.RemoteVariable'>	0x264	[2]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_HE_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x260	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RX_AFE_CM_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x25c	[10]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RX_CAPFF_SARC_ENB	<class 'pyrogue._Variable.RemoteVariable'>	0x25c	[11]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RX_EYESCAN_VS_NEG_DIR	<class 'pyrogue._Variable.RemoteVariable'>	0x25c	[10]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RX_EYESCAN_VS_UT_SIGN	<class 'pyrogue._Variable.RemoteVariable'>	0x25c	[9]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RX_EYESCAN_VS_CODE	<class 'pyrogue._Variable.RemoteVariable'>	0x25c	[2]	[7]	None	
TimeToolDev.HW.Lane[3].GTH.RX_EYESCAN_VS_RANGE	<class 'pyrogue._Variable.RemoteVariable'>	0x25c	[0]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.PMA_RSV1	<class 'pyrogue._Variable.RemoteVariable'>	0x254	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.ES_CLK_PHASE_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x250	[11]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.USE_PCS_CLK_PHASE_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x250	[10]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXCFOK_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x24c	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.ADAPT_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x248	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.ADAPT_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x244	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_UT_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x240	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_VP_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x23c	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_VP_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x238	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFELPM_KL_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0x234	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.ACJTAG_MODE	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[15]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.ACJTAG_DEBUG_MODE	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[14]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.ACJTAG_RESET	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[13]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RESET_POWERSAVE_DISABLE	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[12]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RX_TUNE_AFE_OS	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[10]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.RX_DFE_KL_LPM_KL_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[8]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.RX_DFE_KL_LPM_KL_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x230	[5]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.TXSYNC_MULTILANE	<class 'pyrogue._Variable.RemoteVariable'>	0x22c	[10]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXSYNC_MULTILANE	<class 'pyrogue._Variable.RemoteVariable'>	0x22c	[9]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RX_CTLE3_LPF	<class 'pyrogue._Variable.RemoteVariable'>	0x22c	[0]	[8]	None	
TimeToolDev.HW.Lane[3].GTH.TX_PMADATA_OPT	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[15]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXSYNC_OVRD	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[14]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TXSYNC_OVRD	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[13]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TX_IDLE_DATA_ZERO	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[12]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.A_RXOSCALRESET	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[11]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXOOB_CLK_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[10]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TXSYNC_SKIP_DA	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[9]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXSYNC_SKIP_DA	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[8]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.RXOSCALRESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0x228	[0]	[5]	None	
TimeToolDev.HW.Lane[3].GTH.RXPRBS_LINKACQ_CNT	<class 'pyrogue._Variable.RemoteVariable'>	0x224	[0]	[8]	None	
TimeToolDev.HW.Lane[3].GTH.TX_QPI_STATUS_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x214	[13]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TX_INT_DATAWIDTH	<class 'pyrogue._Variable.RemoteVariable'>	0x214	[10]	[2]	None	
TimeToolDev.HW.Lane[3].GTH.RXDFE_HD_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x210	[0]	[16]	None	
TimeToolDev.HW.Lane[3].GTH.TX_MARGIN_LOW_3	<class 'pyrogue._Variable.RemoteVariable'>	0x20c	[9]	[7]	None	
TimeToolDev.HW.Lane[3].GTH.TX_MARGIN_LOW_4	<class 'pyrogue._Variable.RemoteVariable'>	0x20c	[1]	[7]	None	
TimeToolDev.HW.Lane[3].GTH.TX_MARGIN_LOW_1	<class 'pyrogue._Variable.RemoteVariable'>	0x208	[9]	[7]	None	
TimeToolDev.HW.Lane[3].GTH.TX_MARGIN_LOW_2	<class 'pyrogue._Variable.RemoteVariable'>	0x208	[1]	[7]	None	
TimeToolDev.HW.Lane[3].GTH.TX_MARGIN_FULL_4	<class 'pyrogue._Variable.RemoteVariable'>	0x204	[9]	[7]	None	
TimeToolDev.HW.Lane[3].GTH.TX_MARGIN_LOW_0	<class 'pyrogue._Variable.RemoteVariable'>	0x204	[1]	[7]	None	
TimeToolDev.HW.Lane[3].GTH.TX_MARGIN_FULL_2	<class 'pyrogue._Variable.RemoteVariable'>	0x200	[9]	[7]	None	
TimeToolDev.HW.Lane[3].GTH.TX_MARGIN_FULL_3	<class 'pyrogue._Variable.RemoteVariable'>	0x200	[1]	[7]	None	
TimeToolDev.HW.Lane[3].GTH.TX_MARGIN_FULL_0	<class 'pyrogue._Variable.RemoteVariable'>	0x1fc	[9]	[7]	None	
TimeToolDev.HW.Lane[3].GTH.TX_MARGIN_FULL_1	<class 'pyrogue._Variable.RemoteVariable'>	0x1fc	[1]	[7]	None	
TimeToolDev.HW.Lane[3].GTH.TX_CLKMUX_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x1f8	[15]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TX_LOOPBACK_DRIVE_HIZ	<class 'pyrogue._Variable.RemoteVariable'>	0x1f8	[14]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TX_DRIVE_MODE	<class 'pyrogue._Variable.RemoteVariable'>	0x1f8	[8]	[5]	None	
TimeToolDev.HW.Lane[3].GTH.TX_EIDLE_ASSERT_DELAY	<class 'pyrogue._Variable.RemoteVariable'>	0x1f8	[5]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.TX_EIDLE_DEASSERT_DELAY	<class 'pyrogue._Variable.RemoteVariable'>	0x1f8	[2]	[3]	None	
TimeToolDev.HW.Lane[3].GTH.TX_RXDETECT_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x1f4	[2]	[14]	None	
TimeToolDev.HW.Lane[3].GTH.TX_MAINCURSOR_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x1f0	[14]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TXGEARBOX_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x1f0	[13]	[1]	None	
TimeToolDev.HW.Lane[3].GTH.TXOUT_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0x1f0	[8]	[3]	{0: '1', 4: '16', 1: '2', 2: '4', 3: '8'}	
TimeToolDev.HW.Lane[3].GTH.TXBUF_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x1f0	[7]	[1]	None	
